1, 1805, Note_on_c, 0, 69, 100
1, 1813, Note_off_c, 0, 71, 64
1, 1816, Note_on_c, 0, 64, 100
1, 1828, Note_off_c, 0, 72, 64
1, 1830, Note_off_c, 0, 62, 64
1, 1835, Note_off_c, 0, 69, 64
1, 1845, Note_off_c, 0, 64, 64
1, 1851, Note_on_c, 0, 69, 100
1, 1851, Note_on_c, 0, 72, 100
1, 1853, Note_on_c, 0, 65, 100
1, 1888, Note_off_c, 0, 72, 64
1, 1893, Note_off_c, 0, 69, 64
1, 1898, Note_off_c, 0, 65, 64
1, 1927, Note_on_c, 0, 69, 100
1, 1927, Note_on_c, 0, 72, 100
1, 1930, Note_on_c, 0, 65, 100
1, 1954, Note_on_c, 0, 64, 100
1, 1965, Note_on_c, 0, 71, 100
1, 1983, Note_off_c, 0, 65, 64
1, 1988, Note_off_c, 0, 69, 64
1, 1989, Note_off_c, 0, 72, 64
1, 1995, Note_on_c, 0, 74, 100
1, 2000, Note_off_c, 0, 71, 64
1, 2003, Note_on_c, 0, 60, 100
1, 2010, Note_off_c, 0, 64, 64
1, 2027, Note_off_c, 0, 74, 64
1, 2030, Note_off_c, 0, 60, 64
1, 2043, Note_on_c, 0, 74, 100
1, 2046, Note_on_c, 0, 62, 100
1, 2090, Note_off_c, 0, 74, 64
1, 2093, Note_off_c, 0, 62, 64
1, 2114, Note_on_c, 0, 74, 100
1, 2117, Note_on_c, 0, 64, 100
1, 2143, Note_on_c, 0, 72, 100
1, 2157, Note_on_c, 0, 71, 100
1, 2163, Note_off_c, 0, 64, 64
1, 2163, Note_off_c, 0, 74, 64
1, 2180, Note_on_c, 0, 69, 100
1, 2181, Note_off_c, 0, 72, 64
1, 2189, Note_off_c, 0, 71, 64
1, 2206, Note_on_c, 0, 71, 100
1, 2220, Note_off_c, 0, 69, 64
1, 2234, Note_off_c, 0, 71, 64
1, 2248, Note_on_c, 0, 74, 100
1, 2282, Note_on_c, 0, 72, 100
1, 2297, Note_on_c, 0, 71, 100
1, 2301, Note_off_c, 0, 74, 64
1, 2317, Note_on_c, 0, 69, 100
1, 2318, Note_off_c, 0, 72, 64
1, 2328, Note_off_c, 0, 71, 64
1, 2336, Note_on_c, 0, 65, 100
1, 2344, Note_off_c, 0, 69, 64
1, 2355, Note_on_c, 0, 64, 100
1, 2375, Note_on_c, 0, 62, 100
1, 2391, Note_off_c, 0, 65, 64
1, 2398, Note_on_c, 0, 60, 100
1, 2403, Note_off_c, 0, 64, 64
1, 2407, Note_off_c, 0, 62, 64
1, 2430, Note_on_c, 0, 62, 100
1, 2440, Note_on_c, 0, 64, 100
1, 2441, Note_off_c, 0, 60, 64
1, 2459, Note_on_c, 0, 65, 100
1, 2461, Note_off_c, 0, 62, 64
1, 2472, Note_off_c, 0, 64, 64
1, 2481, Note_on_c, 0, 69, 100
1, 2485, Note_off_c, 0, 65, 64
1, 2509, Note_on_c, 0, 71, 100
1, 2518, Note_off_c, 0, 69, 64
1, 2528, Note_on_c, 0, 72, 100
1, 2542, Note_on_c, 0, 74, 100
1, 2544, Note_off_c, 0, 71, 64
1, 2553, Note_off_c, 0, 72, 64
1, 2559, Note_off_c, 0, 74, 64
1, 2565, Note_on_c, 0, 65, 100
1, 2656, Note_off_c, 0, 65, 64
1, 2658, Note_on_c, 0, 74, 100
1, 2687, Note_off_c, 0, 74, 64
1, 2719, Note_on_c, 0, 62, 100
1, 2736, Note_on_c, 0, 71, 100
1, 2741, Note_off_c, 0, 62, 64
1, 2756, Note_on_c, 0, 64, 100
1, 2756, Note_off_c, 0, 71, 64
1, 2779, Note_off_c, 0, 64, 64
1, 2801, Note_on_c, 0, 71, 100
1, 2821, Note_on_c, 0, 65, 100
1, 2822, Note_on_c, 0, 69, 100
1, 2825, Note_off_c, 0, 71, 64
1, 2840, Note_off_c, 0, 69, 64
1, 2845, Note_off_c, 0, 65, 64
1, 2866, Note_on_c, 0, 62, 100
1, 2868, Note_on_c, 0, 72, 100
1, 2900, Note_off_c, 0, 72, 64
1, 2906, Note_off_c, 0, 62, 64
1, 2937, Note_on_c, 0, 74, 100
1, 2954, Note_on_c, 0, 64, 100
1, 2964, Note_off_c, 0, 74, 64
1, 2982, Note_on_c, 0, 71, 100
1, 2983, Note_off_c, 0, 64, 64
1, 2994, Note_on_c, 0, 65, 100
1, 3002, Note_off_c, 0, 71, 64
1, 3025, Note_off_c, 0, 65, 64
1, 3070, Note_on_c, 0, 60, 100
1, 3071, Note_on_c, 0, 69, 100
1, 3088, Note_on_c, 0, 74, 100
1, 3094, Note_off_c, 0, 69, 64
1, 3097, Note_off_c, 0, 74, 64
1, 3103, Note_off_c, 0, 60, 64
1, 3117, Note_on_c, 0, 60, 100
1, 3120, Note_on_c, 0, 74, 100
1, 3122, Note_on_c, 0, 69, 100
1, 3126, Note_on_c, 0, 65, 100
1, 3145, Note_off_c, 0, 69, 64
1, 3146, Note_off_c, 0, 74, 64
1, 3149, Note_off_c, 0, 60, 64
1, 3157, Note_off_c, 0, 65, 64
1, 3166, Note_on_c, 0, 74, 100
1, 3167, Note_on_c, 0, 69, 100
1, 3169, Note_on_c, 0, 60, 100
1, 3171, Note_on_c, 0, 65, 100
1, 3202, Note_on_c, 0, 72, 100
1, 3215, Note_off_c, 0, 69, 64
1, 3220, Note_off_c, 0, 60, 64
1, 3234, Note_off_c, 0, 65, 64
1, 3237, Note_on_c, 0, 69, 100
1, 3238, Note_on_c, 0, 71, 100
1, 3240, Note_off_c, 0, 74, 64
1, 3246, Note_off_c, 0, 72, 64
1, 3249, Note_on_c, 0, 62, 100
1, 3262, Note_on_c, 0, 65, 100
1, 3263, Note_off_c, 0, 69, 64
1, 3298, Note_off_c, 0, 71, 64
1, 3301, Note_off_c, 0, 65, 64
1, 3304, Note_off_c, 0, 62, 64
1, 3342, Note_on_c, 0, 64, 100
1, 3342, Note_on_c, 0, 72, 100
1, 3390, Note_off_c, 0, 72, 64
